country,origin,year,month,ym,number,dum
Germany,Bulgaria,2013,11,2013-11,2,-
Germany,Burkina Faso,2013,11,2013-11,22,-
Germany,Cameroon,2013,11,2013-11,59,-
Germany,Central African Rep.,2013,11,2013-11,1,-
Germany,Chad,2013,11,2013-11,12,-
Germany,Chile,2013,11,2013-11,1,-
Germany,China,2013,11,2013-11,36,-
Germany,Colombia,2013,11,2013-11,5,-
Germany,Congo,2013,11,2013-11,9,-
Germany,Croatia,2013,11,2013-11,1,-
Germany,Côte d'Ivoire,2013,11,2013-11,26,-
Germany,Dem. People's Rep. of Korea,2013,11,2013-11,24,-
Germany,Dem. Rep. of the Congo,2013,11,2013-11,25,-
Germany,Egypt,2013,11,2013-11,264,-
Germany,Eritrea,2013,11,2013-11,914,-
Germany,Ethiopia,2013,11,2013-11,89,-
Germany,Gambia,2013,11,2013-11,67,-
Germany,Georgia,2013,11,2013-11,258,-
Germany,Ghana,2013,11,2013-11,60,-
Germany,Guinea,2013,11,2013-11,138,-
Germany,Guinea-Bissau,2013,11,2013-11,28,-
Germany,Hungary,2013,11,2013-11,2,-
Germany,India,2013,11,2013-11,123,-
Germany,Iran (Islamic Rep. of),2013,11,2013-11,321,-
Germany,Iraq,2013,11,2013-11,324,-
Germany,Israel,2013,11,2013-11,2,-
Germany,Italy,2013,11,2013-11,3,-
Germany,Jamaica,2013,11,2013-11,1,-
Germany,Jordan,2013,11,2013-11,13,-
Germany,Kazakhstan,2013,11,2013-11,1,-
Germany,Kenya,2013,11,2013-11,3,-
Germany,Kyrgyzstan,2013,11,2013-11,9,-
Germany,Latvia,2013,11,2013-11,2,-
Germany,Lebanon,2013,11,2013-11,66,-
Germany,Liberia,2013,11,2013-11,3,-
Germany,Libya,2013,11,2013-11,78,-
Germany,Mali,2013,11,2013-11,43,-
Germany,Mauritania,2013,11,2013-11,11,-
Germany,Mongolia,2013,11,2013-11,28,-
Germany,Montenegro,2013,11,2013-11,45,-
Germany,Morocco,2013,11,2013-11,121,-
Germany,Myanmar,2013,11,2013-11,8,-
Germany,Nepal,2013,11,2013-11,6,-
Germany,Niger,2013,11,2013-11,10,-
Germany,Nigeria,2013,11,2013-11,173,-
Germany,Pakistan,2013,11,2013-11,367,-
Germany,Philippines,2013,11,2013-11,1,-
Germany,Poland,2013,11,2013-11,1,-
Germany,Rep. of Korea,2013,11,2013-11,1,-
Germany,Rep. of Moldova,2013,11,2013-11,7,-
Germany,Russian Federation,2013,11,2013-11,477,-
Germany,Rwanda,2013,11,2013-11,3,-
Germany,Senegal,2013,11,2013-11,82,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,11,2013-11,2146,-
Germany,Sierra Leone,2013,11,2013-11,20,-
Germany,Somalia,2013,11,2013-11,605,-
Germany,South Sudan,2013,11,2013-11,5,-
Germany,Spain,2013,11,2013-11,2,-
Germany,Sri Lanka,2013,11,2013-11,26,-
Germany,Stateless,2013,11,2013-11,85,-
Germany,Sudan,2013,11,2013-11,71,-
Germany,Sweden,2013,11,2013-11,1,-
Germany,Syrian Arab Rep.,2013,11,2013-11,1485,-
Germany,Tajikistan,2013,11,2013-11,19,-
Germany,The former Yugoslav Rep. of Macedonia,2013,11,2013-11,937,-
Germany,Togo,2013,11,2013-11,15,-
Germany,Tunisia,2013,11,2013-11,85,-
Germany,Turkey,2013,11,2013-11,137,-
Germany,Turkmenistan,2013,11,2013-11,18,-
Germany,Uganda,2013,11,2013-11,5,-
Germany,Ukraine,2013,11,2013-11,8,-
Germany,United Rep. of Tanzania,2013,11,2013-11,3,-
Germany,United States of America,2013,11,2013-11,1,-
Germany,Various/unknown,2013,11,2013-11,236,-
Germany,Viet Nam,2013,11,2013-11,45,-
Germany,Yemen,2013,11,2013-11,14,-
Germany,Zimbabwe,2013,11,2013-11,4,-
Germany,Afghanistan,2014,11,2014-11,762,-
Germany,Albania,2014,11,2014-11,859,-
Germany,Algeria,2014,11,2014-11,161,-
Germany,Angola,2014,11,2014-11,9,-
Germany,Armenia,2014,11,2014-11,174,-
Germany,Azerbaijan,2014,11,2014-11,119,-
Germany,Bahrain,2014,11,2014-11,1,-
Germany,Bangladesh,2014,11,2014-11,37,-
Germany,Belarus,2014,11,2014-11,11,-
Germany,Benin,2014,11,2014-11,30,-
Germany,Bosnia and Herzegovina,2014,11,2014-11,559,-
Germany,Burkina Faso,2014,11,2014-11,16,-
Germany,Burundi,2014,11,2014-11,5,-
Germany,Cameroon,2014,11,2014-11,66,-
Germany,Chad,2014,11,2014-11,17,-
Germany,China,2014,11,2014-11,28,-
Germany,Congo,2014,11,2014-11,2,-
Germany,Cuba,2014,11,2014-11,4,-
Germany,Côte d'Ivoire,2014,11,2014-11,36,-
Germany,Dem. Rep. of the Congo,2014,11,2014-11,10,-
Germany,Djibouti,2014,11,2014-11,2,-
Germany,Egypt,2014,11,2014-11,99,-
Germany,El Salvador,2014,11,2014-11,4,-
Germany,Eritrea,2014,11,2014-11,1264,-
Germany,Ethiopia,2014,11,2014-11,123,-
Germany,Gambia,2014,11,2014-11,105,-
Germany,Georgia,2014,11,2014-11,230,-
Germany,Ghana,2014,11,2014-11,143,-
Germany,Guinea,2014,11,2014-11,61,-
Germany,Guinea-Bissau,2014,11,2014-11,28,-
Germany,India,2014,11,2014-11,109,-
Germany,Iran (Islamic Rep. of),2014,11,2014-11,313,-
Germany,Iraq,2014,11,2014-11,693,-
Germany,Israel,2014,11,2014-11,1,-
Germany,Jordan,2014,11,2014-11,7,-
Germany,Kazakhstan,2014,11,2014-11,8,-
Germany,Kenya,2014,11,2014-11,13,-
Germany,Kyrgyzstan,2014,11,2014-11,2,-
Germany,Lebanon,2014,11,2014-11,45,-
Germany,Liberia,2014,11,2014-11,9,-
Germany,Libya,2014,11,2014-11,65,-
Germany,Mali,2014,11,2014-11,44,-
Germany,Mauritania,2014,11,2014-11,3,-
Germany,Mexico,2014,11,2014-11,1,-
Germany,Mongolia,2014,11,2014-11,26,-
Germany,Montenegro,2014,11,2014-11,62,-
Germany,Morocco,2014,11,2014-11,125,-
Germany,Myanmar,2014,11,2014-11,3,-
Germany,Nepal,2014,11,2014-11,3,-
Germany,Niger,2014,11,2014-11,12,-
Germany,Nigeria,2014,11,2014-11,262,-
Germany,Pakistan,2014,11,2014-11,324,-
Germany,Philippines,2014,11,2014-11,2,-
Germany,Rep. of Korea,2014,11,2014-11,4,-
Germany,Rep. of Moldova,2014,11,2014-11,44,-
Germany,Russian Federation,2014,11,2014-11,300,-
Germany,Rwanda,2014,11,2014-11,2,-
Germany,Senegal,2014,11,2014-11,55,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,11,2014-11,3363,-
Germany,Sierra Leone,2014,11,2014-11,13,-
Germany,Somalia,2014,11,2014-11,387,-
Germany,South Africa,2014,11,2014-11,2,-
Germany,South Sudan,2014,11,2014-11,2,-
Germany,Sri Lanka,2014,11,2014-11,34,-
Germany,Stateless,2014,11,2014-11,191,-
Germany,Sudan,2014,11,2014-11,45,-
Germany,Syrian Arab Rep.,2014,11,2014-11,5198,-
Germany,Tajikistan,2014,11,2014-11,35,-
Germany,The former Yugoslav Rep. of Macedonia,2014,11,2014-11,611,-
Germany,Togo,2014,11,2014-11,3,-
Germany,Tunisia,2014,11,2014-11,60,-
Germany,Turkey,2014,11,2014-11,169,-
Germany,Turkmenistan,2014,11,2014-11,23,-
Germany,Uganda,2014,11,2014-11,2,-
Germany,Ukraine,2014,11,2014-11,599,-
Germany,United Rep. of Tanzania,2014,11,2014-11,4,-
Germany,United States of America,2014,11,2014-11,2,-
Germany,Various/unknown,2014,11,2014-11,703,-
Germany,Viet Nam,2014,11,2014-11,61,-
Germany,Yemen,2014,11,2014-11,20,-
Germany,Afghanistan,2015,11,2015-11,5336,-
Germany,Albania,2015,11,2015-11,3054,-
Germany,Algeria,2015,11,2015-11,149,-
Germany,Angola,2015,11,2015-11,7,-
Germany,Armenia,2015,11,2015-11,131,-
Germany,Azerbaijan,2015,11,2015-11,91,-
Germany,Bangladesh,2015,11,2015-11,131,-
Germany,Belarus,2015,11,2015-11,30,-
Germany,Belize,2015,11,2015-11,1,-
Germany,Benin,2015,11,2015-11,20,-
Germany,Bosnia and Herzegovina,2015,11,2015-11,336,-
Germany,Bulgaria,2015,11,2015-11,1,-
Germany,Burkina Faso,2015,11,2015-11,20,-
Germany,Burundi,2015,11,2015-11,1,-
Germany,Cameroon,2015,11,2015-11,88,-
Germany,Central African Rep.,2015,11,2015-11,4,-
Germany,Chad,2015,11,2015-11,8,-
Germany,China,2015,11,2015-11,52,-
Germany,Congo,2015,11,2015-11,2,-
Germany,Cuba,2015,11,2015-11,13,-
Germany,Côte d'Ivoire,2015,11,2015-11,31,-
Germany,Dem. People's Rep. of Korea,2015,11,2015-11,7,-
Germany,Dem. Rep. of the Congo,2015,11,2015-11,1,-
Germany,Djibouti,2015,11,2015-11,1,-
Germany,Egypt,2015,11,2015-11,97,-
Germany,Eritrea,2015,11,2015-11,1299,-
Germany,Ethiopia,2015,11,2015-11,248,-
Germany,Gabon,2015,11,2015-11,1,-
Germany,Gambia,2015,11,2015-11,269,-
Germany,Georgia,2015,11,2015-11,299,-
Germany,Ghana,2015,11,2015-11,44,-
Germany,Guinea,2015,11,2015-11,41,-
Germany,Guinea-Bissau,2015,11,2015-11,45,-
Germany,Haiti,2015,11,2015-11,2,-
Germany,India,2015,11,2015-11,260,-
Germany,Iran (Islamic Rep. of),2015,11,2015-11,966,-
Germany,Iraq,2015,11,2015-11,4487,-
Germany,Israel,2015,11,2015-11,2,-
Germany,Jamaica,2015,11,2015-11,3,-
Germany,Jordan,2015,11,2015-11,15,-
Germany,Kazakhstan,2015,11,2015-11,21,-
Germany,Kenya,2015,11,2015-11,5,-
Germany,Kuwait,2015,11,2015-11,1,-
Germany,Kyrgyzstan,2015,11,2015-11,4,-
Germany,Lebanon,2015,11,2015-11,305,-
Germany,Liberia,2015,11,2015-11,5,-
Germany,Libya,2015,11,2015-11,128,-
Germany,Mali,2015,11,2015-11,35,-
Germany,Mauritania,2015,11,2015-11,15,-
Germany,Mexico,2015,11,2015-11,1,-
Germany,Mongolia,2015,11,2015-11,13,-
Germany,Montenegro,2015,11,2015-11,99,-
Germany,Morocco,2015,11,2015-11,179,-
Germany,Myanmar,2015,11,2015-11,4,-
Germany,Namibia,2015,11,2015-11,1,-
Germany,Nepal,2015,11,2015-11,4,-
Germany,Nicaragua,2015,11,2015-11,1,-
Germany,Niger,2015,11,2015-11,18,-
Germany,Nigeria,2015,11,2015-11,250,-
Germany,Oman,2015,11,2015-11,2,-
Germany,Pakistan,2015,11,2015-11,1285,-
Germany,Paraguay,2015,11,2015-11,2,-
Germany,Philippines,2015,11,2015-11,1,-
Germany,Rep. of Korea,2015,11,2015-11,3,-
Germany,Rep. of Moldova,2015,11,2015-11,122,-
Germany,Romania,2015,11,2015-11,1,-
Germany,Russian Federation,2015,11,2015-11,500,-
Germany,Rwanda,2015,11,2015-11,6,-
Germany,Saudi Arabia,2015,11,2015-11,7,-
Germany,Senegal,2015,11,2015-11,42,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,11,2015-11,1402,-
Germany,Sierra Leone,2015,11,2015-11,2,-
Germany,Somalia,2015,11,2015-11,348,-
Germany,South Sudan,2015,11,2015-11,5,-
Germany,Sri Lanka,2015,11,2015-11,18,-
Germany,Stateless,2015,11,2015-11,636,-
Germany,Sudan,2015,11,2015-11,73,-
Germany,Syrian Arab Rep.,2015,11,2015-11,30863,-
Germany,Tajikistan,2015,11,2015-11,19,-
Germany,The former Yugoslav Rep. of Macedonia,2015,11,2015-11,673,-
Germany,Togo,2015,11,2015-11,32,-
Germany,Tunisia,2015,11,2015-11,35,-
Germany,Turkey,2015,11,2015-11,131,-
Germany,Turkmenistan,2015,11,2015-11,40,-
Germany,Uganda,2015,11,2015-11,1,-
Germany,Ukraine,2015,11,2015-11,345,-
Germany,United Kingdom of Great Britain and Northern Ireland,2015,11,2015-11,1,-
Germany,United States of America,2015,11,2015-11,1,-
Germany,Uzbekistan,2015,11,2015-11,4,-
Germany,Various/unknown,2015,11,2015-11,2358,-
Germany,Viet Nam,2015,11,2015-11,19,-
Germany,Yemen,2015,11,2015-11,27,-
Germany,Zimbabwe,2015,11,2015-11,2,-
Germany,Afghanistan,2016,11,2016-11,3101,-
Germany,Albania,2016,11,2016-11,758,-
Germany,Algeria,2016,11,2016-11,302,-
Germany,Angola,2016,11,2016-11,16,-
Germany,Armenia,2016,11,2016-11,413,-
Germany,Australia,2016,11,2016-11,1,-
Germany,Azerbaijan,2016,11,2016-11,463,-
Germany,Bahrain,2016,11,2016-11,2,-
Germany,Bangladesh,2016,11,2016-11,170,-
Germany,Belarus,2016,11,2016-11,16,-
Germany,Benin,2016,11,2016-11,13,-
Germany,Bosnia and Herzegovina,2016,11,2016-11,125,-
Germany,Botswana,2016,11,2016-11,1,-
Germany,Bulgaria,2016,11,2016-11,1,-
Germany,Burkina Faso,2016,11,2016-11,13,-
Germany,Burundi,2016,11,2016-11,6,-
Germany,Cameroon,2016,11,2016-11,140,-
Germany,Central African Rep.,2016,11,2016-11,1,-
Germany,Chad,2016,11,2016-11,17,-
Germany,China,2016,11,2016-11,65,-
Germany,Colombia,2016,11,2016-11,11,-
Germany,Congo,2016,11,2016-11,18,-
Germany,Cuba,2016,11,2016-11,10,-
Germany,Côte d'Ivoire,2016,11,2016-11,184,-
Germany,Dem. People's Rep. of Korea,2016,11,2016-11,3,-
Germany,Dem. Rep. of the Congo,2016,11,2016-11,28,-
Germany,Egypt,2016,11,2016-11,95,-
Germany,El Salvador,2016,11,2016-11,9,-
Germany,Equatorial Guinea,2016,11,2016-11,2,-
Germany,Eritrea,2016,11,2016-11,2084,-
Germany,Ethiopia,2016,11,2016-11,275,-
Germany,Gabon,2016,11,2016-11,1,-
Germany,Gambia,2016,11,2016-11,429,-
Germany,Georgia,2016,11,2016-11,245,-
Germany,Ghana,2016,11,2016-11,121,-
Germany,Guinea,2016,11,2016-11,409,-
Germany,Guinea-Bissau,2016,11,2016-11,29,-
Germany,Honduras,2016,11,2016-11,5,-
Germany,India,2016,11,2016-11,250,-
Germany,Iran (Islamic Rep. of),2016,11,2016-11,1058,-
Germany,Iraq,2016,11,2016-11,2385,-
Germany,Italy,2016,11,2016-11,1,-
Germany,Jamaica,2016,11,2016-11,4,-
Germany,Jordan,2016,11,2016-11,7,-
Germany,Kazakhstan,2016,11,2016-11,18,-
Germany,Kenya,2016,11,2016-11,22,-
Germany,Kyrgyzstan,2016,11,2016-11,20,-
Germany,Lebanon,2016,11,2016-11,173,-
Germany,Liberia,2016,11,2016-11,10,-
Germany,Libya,2016,11,2016-11,128,-
Germany,Mali,2016,11,2016-11,67,-
Germany,Mauritania,2016,11,2016-11,2,-
Germany,Mauritius,2016,11,2016-11,1,-
Germany,Mongolia,2016,11,2016-11,68,-
Germany,Montenegro,2016,11,2016-11,62,-
Germany,Morocco,2016,11,2016-11,302,-
Germany,Myanmar,2016,11,2016-11,11,-
Germany,Nepal,2016,11,2016-11,9,-
Germany,Niger,2016,11,2016-11,6,-
Germany,Nigeria,2016,11,2016-11,917,-
Germany,Norway,2016,11,2016-11,1,-
Germany,Pakistan,2016,11,2016-11,582,-
Germany,Philippines,2016,11,2016-11,1,-
Germany,Rep. of Moldova,2016,11,2016-11,322,-
Germany,Romania,2016,11,2016-11,1,-
Germany,Russian Federation,2016,11,2016-11,562,-
Germany,Rwanda,2016,11,2016-11,1,-
Germany,Saudi Arabia,2016,11,2016-11,14,-
Germany,Senegal,2016,11,2016-11,33,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2016,11,2016-11,654,-
Germany,Sierra Leone,2016,11,2016-11,94,-
Germany,Somalia,2016,11,2016-11,818,-
Germany,South Sudan,2016,11,2016-11,11,-
Germany,Sri Lanka,2016,11,2016-11,59,-
Germany,Stateless,2016,11,2016-11,227,-
Germany,Sudan,2016,11,2016-11,161,-
Germany,Syrian Arab Rep.,2016,11,2016-11,5038,-
Germany,Tajikistan,2016,11,2016-11,136,-
Germany,The former Yugoslav Rep. of Macedonia,2016,11,2016-11,348,-
Germany,Togo,2016,11,2016-11,49,-
Germany,Trinidad and Tobago,2016,11,2016-11,3,-
Germany,Tunisia,2016,11,2016-11,68,-
Germany,Turkey,2016,11,2016-11,690,-
Germany,Turkmenistan,2016,11,2016-11,7,-
Germany,Uganda,2016,11,2016-11,4,-
Germany,Ukraine,2016,11,2016-11,175,-
Germany,United Kingdom of Great Britain and Northern Ireland,2016,11,2016-11,3,-
Germany,United Rep. of Tanzania,2016,11,2016-11,5,-
Germany,United States of America,2016,11,2016-11,1,-
Germany,Uzbekistan,2016,11,2016-11,4,-
Germany,Various/unknown,2016,11,2016-11,611,-
Germany,Venezuela (Bolivarian Republic of),2016,11,2016-11,5,-
Germany,Viet Nam,2016,11,2016-11,55,-
Germany,Yemen,2016,11,2016-11,32,-
Germany,Zambia,2016,11,2016-11,1,-
Germany,Zimbabwe,2016,11,2016-11,17,-
Germany,Afghanistan,2017,11,2017-11,1094,-
Germany,Albania,2017,11,2017-11,262,-
Germany,Angola,2017,11,2017-11,12,-
Germany,Armenia,2017,11,2017-11,256,-
Germany,Azerbaijan,2017,11,2017-11,226,-
Germany,Bangladesh,2017,11,2017-11,26,-
Germany,Belarus,2017,11,2017-11,13,-
Germany,Benin,2017,11,2017-11,22,-
Germany,Bosnia and Herzegovina,2017,11,2017-11,50,-
Germany,Burkina Faso,2017,11,2017-11,15,-
Germany,Burundi,2017,11,2017-11,5,-
Germany,Cameroon,2017,11,2017-11,119,-
Germany,Chad,2017,11,2017-11,15,-
Germany,China,2017,11,2017-11,33,-
Germany,Colombia,2017,11,2017-11,11,-
Germany,Congo,2017,11,2017-11,5,-
Germany,Côte d'Ivoire,2017,11,2017-11,91,-
Germany,Dem. Rep. of the Congo,2017,11,2017-11,29,-
Germany,Egypt,2017,11,2017-11,351,-
Germany,Eritrea,2017,11,2017-11,513,-
Germany,Ethiopia,2017,11,2017-11,111,-
Germany,Gambia,2017,11,2017-11,235,-
Germany,Georgia,2017,11,2017-11,403,-
Germany,Ghana,2017,11,2017-11,82,-
Germany,Guinea,2017,11,2017-11,221,-
Germany,Guinea-Bissau,2017,11,2017-11,21,-
Germany,India,2017,11,2017-11,94,-
Germany,Iran (Islamic Rep. of),2017,11,2017-11,725,-
Germany,Iraq,2017,11,2017-11,1851,-
Germany,Jamaica,2017,11,2017-11,13,-
Germany,Jordan,2017,11,2017-11,10,-
Germany,Kenya,2017,11,2017-11,35,-
Germany,Kuwait,2017,11,2017-11,9,-
Germany,Kyrgyzstan,2017,11,2017-11,8,-
Germany,Lebanon,2017,11,2017-11,70,-
Germany,Liberia,2017,11,2017-11,20,-
Germany,Libya,2017,11,2017-11,197,-
Germany,Mali,2017,11,2017-11,49,-
Germany,Mongolia,2017,11,2017-11,27,-
Germany,Montenegro,2017,11,2017-11,23,-
Germany,Morocco,2017,11,2017-11,170,-
Germany,Myanmar,2017,11,2017-11,9,-
Germany,Niger,2017,11,2017-11,9,-
Germany,Nigeria,2017,11,2017-11,744,-
Germany,Pakistan,2017,11,2017-11,210,-
Germany,Philippines,2017,11,2017-11,11,-
Germany,Rep. of Moldova,2017,11,2017-11,112,-
Germany,Russian Federation,2017,11,2017-11,367,-
Germany,Saudi Arabia,2017,11,2017-11,8,-
Germany,Senegal,2017,11,2017-11,37,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2017,11,2017-11,249,-
Germany,Sierra Leone,2017,11,2017-11,86,-
Germany,Somalia,2017,11,2017-11,561,-
Germany,Sri Lanka,2017,11,2017-11,35,-
Germany,Stateless,2017,11,2017-11,123,-
Germany,Sudan,2017,11,2017-11,142,-
Germany,Syrian Arab Rep.,2017,11,2017-11,3918,-
Germany,Tajikistan,2017,11,2017-11,132,-
Germany,The former Yugoslav Rep. of Macedonia,2017,11,2017-11,172,-
Germany,Togo,2017,11,2017-11,28,-
Germany,Tunisia,2017,11,2017-11,60,-
Germany,Turkey,2017,11,2017-11,1050,-
Germany,Uganda,2017,11,2017-11,11,-
Germany,Ukraine,2017,11,2017-11,95,-
Germany,Uzbekistan,2017,11,2017-11,11,-
Germany,Various/unknown,2017,11,2017-11,450,-
Germany,Venezuela (Bolivarian Republic of),2017,11,2017-11,36,-
Germany,Viet Nam,2017,11,2017-11,74,-
Germany,Yemen,2017,11,2017-11,136,-
Germany,Zimbabwe,2017,11,2017-11,18,-
Germany,Afghanistan,2013,12,2013-12,641,-
Germany,Albania,2013,12,2013-12,280,-
Germany,Algeria,2013,12,2013-12,111,-
Germany,Angola,2013,12,2013-12,3,-
Germany,Armenia,2013,12,2013-12,104,-
Germany,Azerbaijan,2013,12,2013-12,62,-
Germany,Bangladesh,2013,12,2013-12,58,-
Germany,Belarus,2013,12,2013-12,10,-
Germany,Benin,2013,12,2013-12,6,-
Germany,Bhutan,2013,12,2013-12,1,-
Germany,Bosnia and Herzegovina,2013,12,2013-12,349,-
Germany,Burkina Faso,2013,12,2013-12,10,-
Germany,Cambodia,2013,12,2013-12,1,-
Germany,Cameroon,2013,12,2013-12,44,-
Germany,Central African Rep.,2013,12,2013-12,3,-
Germany,Chad,2013,12,2013-12,6,-
Germany,China,2013,12,2013-12,32,-
Germany,Colombia,2013,12,2013-12,3,-
Germany,Congo,2013,12,2013-12,3,-
Germany,Croatia,2013,12,2013-12,1,-
Germany,Cuba,2013,12,2013-12,3,-
Germany,Côte d'Ivoire,2013,12,2013-12,15,-
Germany,Dem. People's Rep. of Korea,2013,12,2013-12,4,-
Germany,Dem. Rep. of the Congo,2013,12,2013-12,14,-
Germany,Egypt,2013,12,2013-12,64,-
Germany,Eritrea,2013,12,2013-12,662,-
Germany,Ethiopia,2013,12,2013-12,89,-
Germany,Gambia,2013,12,2013-12,56,-
Germany,Georgia,2013,12,2013-12,182,-
Germany,Ghana,2013,12,2013-12,54,-
Germany,Guinea,2013,12,2013-12,127,-
Germany,Guinea-Bissau,2013,12,2013-12,15,-
Germany,India,2013,12,2013-12,72,-
Germany,Iran (Islamic Rep. of),2013,12,2013-12,271,-
Germany,Iraq,2013,12,2013-12,249,-
Germany,Israel,2013,12,2013-12,2,-
Germany,Jordan,2013,12,2013-12,10,-
Germany,Kazakhstan,2013,12,2013-12,9,-
Germany,Kenya,2013,12,2013-12,5,-
Germany,Kyrgyzstan,2013,12,2013-12,3,-
Germany,Lebanon,2013,12,2013-12,40,-
Germany,Liberia,2013,12,2013-12,3,-
Germany,Libya,2013,12,2013-12,45,-
Germany,Lithuania,2013,12,2013-12,1,-
Germany,Mali,2013,12,2013-12,40,-
Germany,Mauritania,2013,12,2013-12,13,-
Germany,Mongolia,2013,12,2013-12,18,-
Germany,Montenegro,2013,12,2013-12,29,-
Germany,Morocco,2013,12,2013-12,124,-
Germany,Myanmar,2013,12,2013-12,3,-
Germany,Nepal,2013,12,2013-12,1,-
Germany,Niger,2013,12,2013-12,14,-
Germany,Nigeria,2013,12,2013-12,156,-
Germany,Pakistan,2013,12,2013-12,246,-
Germany,Peru,2013,12,2013-12,1,-
Germany,Poland,2013,12,2013-12,1,-
Germany,Rep. of Moldova,2013,12,2013-12,4,-
Germany,Romania,2013,12,2013-12,3,-
Germany,Russian Federation,2013,12,2013-12,375,-
Germany,Rwanda,2013,12,2013-12,1,-
Germany,Senegal,2013,12,2013-12,53,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,12,2013-12,1917,-
Germany,Sierra Leone,2013,12,2013-12,29,-
Germany,Somalia,2013,12,2013-12,375,-
Germany,South Sudan,2013,12,2013-12,1,-
Germany,Spain,2013,12,2013-12,1,-
Germany,Sri Lanka,2013,12,2013-12,40,-
Germany,Stateless,2013,12,2013-12,62,-
Germany,Sudan,2013,12,2013-12,37,-
Germany,Suriname,2013,12,2013-12,1,-
Germany,Swaziland,2013,12,2013-12,1,-
Germany,Syrian Arab Rep.,2013,12,2013-12,971,-
Germany,Tajikistan,2013,12,2013-12,24,-
Germany,The former Yugoslav Rep. of Macedonia,2013,12,2013-12,570,-
Germany,Togo,2013,12,2013-12,9,-
Germany,Tunisia,2013,12,2013-12,51,-
Germany,Turkey,2013,12,2013-12,117,-
Germany,Turkmenistan,2013,12,2013-12,10,-
Germany,Uganda,2013,12,2013-12,4,-
Germany,Ukraine,2013,12,2013-12,12,-
Germany,Uzbekistan,2013,12,2013-12,2,-
Germany,Various/unknown,2013,12,2013-12,140,-
Germany,Venezuela (Bolivarian Republic of),2013,12,2013-12,4,-
Germany,Viet Nam,2013,12,2013-12,30,-
Germany,Yemen,2013,12,2013-12,4,-
Germany,Zimbabwe,2013,12,2013-12,1,-
Germany,Afghanistan,2014,12,2014-12,790,-
Germany,Albania,2014,12,2014-12,888,-
Germany,Algeria,2014,12,2014-12,133,-
Germany,Angola,2014,12,2014-12,1,-
Germany,Armenia,2014,12,2014-12,247,-
Germany,Azerbaijan,2014,12,2014-12,95,-
Germany,Bahrain,2014,12,2014-12,2,-
Germany,Bangladesh,2014,12,2014-12,48,-
Germany,Belarus,2014,12,2014-12,20,-
Germany,Benin,2014,12,2014-12,6,-
Germany,Bosnia and Herzegovina,2014,12,2014-12,447,-
Germany,Brazil,2014,12,2014-12,1,-
Germany,Burkina Faso,2014,12,2014-12,9,-
Germany,Cameroon,2014,12,2014-12,48,-
Germany,Central African Rep.,2014,12,2014-12,1,-
Germany,Chad,2014,12,2014-12,5,-
Germany,Chile,2014,12,2014-12,1,-
Germany,China,2014,12,2014-12,28,-
Germany,Colombia,2014,12,2014-12,1,-
Germany,Congo,2014,12,2014-12,2,-
Germany,Croatia,2014,12,2014-12,3,-
Germany,Cuba,2014,12,2014-12,4,-
Germany,Côte d'Ivoire,2014,12,2014-12,18,-
Germany,Dem. Rep. of the Congo,2014,12,2014-12,9,-
Germany,Egypt,2014,12,2014-12,71,-
Germany,Eritrea,2014,12,2014-12,710,-
Germany,Ethiopia,2014,12,2014-12,87,-
Germany,Gambia,2014,12,2014-12,207,-
Germany,Georgia,2014,12,2014-12,234,-
Germany,Ghana,2014,12,2014-12,75,-
Germany,Guinea,2014,12,2014-12,48,-
Germany,Guinea-Bissau,2014,12,2014-12,11,-
Germany,Honduras,2014,12,2014-12,1,-
Germany,India,2014,12,2014-12,161,-
Germany,Iran (Islamic Rep. of),2014,12,2014-12,203,-
Germany,Iraq,2014,12,2014-12,521,-
Germany,Jamaica,2014,12,2014-12,1,-
Germany,Jordan,2014,12,2014-12,4,-
Germany,Kazakhstan,2014,12,2014-12,7,-
Germany,Kenya,2014,12,2014-12,10,-
Germany,Kyrgyzstan,2014,12,2014-12,5,-
Germany,Lebanon,2014,12,2014-12,47,-
Germany,Liberia,2014,12,2014-12,1,-
Germany,Libya,2014,12,2014-12,33,-
Germany,Mali,2014,12,2014-12,30,-
Germany,Mauritania,2014,12,2014-12,10,-
Germany,Mongolia,2014,12,2014-12,72,-
Germany,Montenegro,2014,12,2014-12,30,-
Germany,Morocco,2014,12,2014-12,94,-
Germany,Myanmar,2014,12,2014-12,2,-
Germany,Niger,2014,12,2014-12,9,-
Germany,Nigeria,2014,12,2014-12,355,-
Germany,Oman,2014,12,2014-12,1,-
Germany,Pakistan,2014,12,2014-12,320,-
Germany,Rep. of Moldova,2014,12,2014-12,43,-
Germany,Russian Federation,2014,12,2014-12,274,-
Germany,Rwanda,2014,12,2014-12,1,-
Germany,Saudi Arabia,2014,12,2014-12,1,-
Germany,Senegal,2014,12,2014-12,74,-
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,12,2014-12,3351,-
Germany,Sierra Leone,2014,12,2014-12,18,-
Germany,Somalia,2014,12,2014-12,300,-
